"sku","imgUrl"
10286,https://promart.vteximg.com.br/arquivos/ids/501917-55-55/10286.jpg?v=637320811334030000
10219,https://promart.vteximg.com.br/arquivos/ids/204810-55-55/10219.jpg?v=635930813401400000
10280,https://promart.vteximg.com.br/arquivos/ids/285052-55-55/10280.jpg?v=636899284872030000
10222,https://promart.vteximg.com.br/arquivos/ids/204959-55-55/10222.jpg?v=635930814188230000
10217,https://promart.vteximg.com.br/arquivos/ids/204795-55-55/10217.jpg?v=635930813324130000
10289,https://promart.vteximg.com.br/arquivos/ids/206671-55-55/10289.jpg?v=635931303653570000
10287,https://promart.vteximg.com.br/arquivos/ids/403130-55-55/10287.jpg?v=637177378011630000
10290,https://promart.vteximg.com.br/arquivos/ids/501936-55-55/10290.jpg?v=637320811580330000
10281,https://promart.vteximg.com.br/arquivos/ids/383014-55-55/10281.jpg?v=637124691409170000
10221,https://promart.vteximg.com.br/arquivos/ids/284528-55-55/10221.jpg?v=636899274122470000
10285,https://promart.vteximg.com.br/arquivos/ids/501933-55-55/10285.jpg?v=637320811517100000
10292,https://promart.vteximg.com.br/arquivos/ids/201606-55-55/10292.jpg?v=635927252061230000
10220,https://promart.vteximg.com.br/arquivos/ids/204946-55-55/10220.jpg?v=635930814118770000
10283,https://promart.vteximg.com.br/arquivos/ids/501914-55-55/10283.jpg?v=637320811296830000
10294,https://promart.vteximg.com.br/arquivos/ids/188349-55-55/10294.jpg?v=635889818453330000
10350,https://promart.vteximg.com.br/arquivos/ids/521068-55-55/10350.jpg?v=637351148834270000
10295,https://promart.vteximg.com.br/arquivos/ids/201607-55-55/10295.jpg?v=635927252077600000
10068,https://promart.vteximg.com.br/arquivos/ids/199970-55-55/10068.jpg?v=635927216646570000
10340,https://promart.vteximg.com.br/arquivos/ids/201429-55-55/10340.jpg?v=635927248640630000
10345,https://promart.vteximg.com.br/arquivos/ids/501904-55-55/10345.jpg?v=637320811037430000
10347,https://promart.vteximg.com.br/arquivos/ids/229180-55-55/10347.jpg?v=636342787155230000
10349,https://promart.vteximg.com.br/arquivos/ids/188518-55-55/10349.jpg?v=635889821785670000
10357,https://promart.vteximg.com.br/arquivos/ids/188630-55-55/10357.jpg?v=635889824074070000
10291,https://promart.vteximg.com.br/arquivos/ids/501921-55-55/10291.jpg?v=637320811374070000
10147,https://promart.vteximg.com.br/arquivos/ids/457529-55-55/10147.jpg?v=637264101654830000
10352,https://promart.vteximg.com.br/arquivos/ids/424907-55-55/10352.jpg?v=637231381948000000
10348,https://promart.vteximg.com.br/arquivos/ids/424905-55-55/10348.jpg?v=637231381885900000
10346,https://promart.vteximg.com.br/arquivos/ids/424903-55-55/10346.jpg?v=637231381834700000
11677,https://promart.vteximg.com.br/arquivos/ids/278742-55-55/11677.jpg?v=636873946652400000
11675,https://promart.vteximg.com.br/arquivos/ids/518204-55-55/11675.jpg?v=637346673790070000
11674,https://promart.vteximg.com.br/arquivos/ids/278740-55-55/11674.jpg?v=636873946619730000
11687,https://promart.vteximg.com.br/arquivos/ids/212767-55-55/11687.jpg?v=636009800214070000
11679,https://promart.vteximg.com.br/arquivos/ids/212766-55-55/11679.jpg?v=636009800154170000
11678,https://promart.vteximg.com.br/arquivos/ids/278746-55-55/11678.jpg?v=636873946689800000
